reactant_smi,product_smi
C(C1=CC=CC=C1)OC(=O)NC(C(=O)N1CC=2NC=3C=CC=C(C3C2C(C1)=O)C(=O)[O-])(C)C.O.NN.C1CCC=2C=3C=4C(=CC=CC4NC13)C(NN2)=O,C(C1=CC=CC=C1)OC(NC(C(N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)=O)(C)C)=O
CC(C(N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)=O)(C)NC(OCC2=CC=CC=C2)=O.C1C=2C=3C=4C(=CC=CC4NC3CN1)C(NN2)=O,NC(C(=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)(C)C
C1C=2C=3C=4C(=CC=CC4NC3CN1)C(NN2)=O.C(C)(C)(C)OC(=O)N[C@H](C(=O)O)CC1=CC=CC=C1.NC(C(=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)(C)C,O=C([C@H](CC1=CC=CC=C1)NC(OC(C)(C)C)=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O
O=C([C@H](CC1=CC=CC=C1)NC(OC(C)(C)C)=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O.Cl.NC(C(=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)(C)C,N[C@H](C(=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)CC2=CC=CC=C2
BrC1=C(C(=O)OC)C=C(C=C1N)F.O=C1CN(CC(C1)=O)C(=O)OCC1=CC=CC=C1.NC(C(=O)N1CC=2C=3C=4C(=CC=CC4NC3C1)C(NN2)=O)(C)C,NC(C(=O)N1CC=2C=3C=4C(=CC(=CC4NC3C1)F)C(NN2)=O)(C)C
CC1(CC=2NC=3C=CC=C4C3C2C(C1)=NNC4=O)C.[H-].[Na+].BrCCOC1OCCCC1.CC=1C=CC(=CC1)S(=O)(=O)O.CN(C)C=O,OCCN1N=C2CC(CC=3N(C=4C=CC=C(C4C23)C1=O)CCO)(C)C
CC1(CC=2NC=3C=CC=C4C3C2C(C1)=NNC4=O)C.BrCCOC1OCCCC1.C(=O)([O-])[O-].[K+].[K+].CC=1C=CC(=CC1)S(=O)(=O)O,OCCN1C=2C=CC=C3C2C=2C(CC(CC12)(C)C)=NNC3=O
NC=1C(=C(C(=O)OC)C=CC1)Br.C(#C)[C@@]1(N(CCC1)C(=O)OCC1=CC=CC=C1)C.O,NC1=C(C(=CC=C1)C(=O)OC)C#C[C@@]1(N(CCC1)C(=O)OCC1=CC=CC=C1)C
NC1=C(C(=CC=C1)C(=O)OC)C#C[C@@]1(N(CCC1)C(=O)OCC1=CC=CC=C1)C.BrC(C)Br,C(C1=CC=CC=C1)OC(=O)N1[C@@](CCC1)(C)C=1NC=2C=CC=C(C2C1)C(=O)OC
C(C1=CC=CC=C1)OC(=O)N1[C@@](CCC1)(C)C=1NC=2C=CC=C(C2C1)C(=O)OC.[H][H],C[C@]1(NCCC1)C=1NC=2C=CC=C(C2C1)C(=O)OC
C[C@]1(NCCC1)C=1NC=2C=CC=C(C2C1)C(=O)OC.COC(CBr)=O.CCN(C(C)C)C(C)C,COC(CN1[C@@](CCC1)(C)C=1NC=2C=CC=C(C2C1)C(=O)OC)=O
COC(CN1[C@@](CCC1)(C)C=1NC=2C=CC=C(C2C1)C(=O)OC)=O.CS(=O)(=O)O.C(=O)(O)[O-].[Na+],C[C@]12CCCN1CC(C1=C2NC=2C=CC=C(C12)C(=O)OC)=O
C[C@]12CCCN1CC(C1=C2NC=2C=CC=C(C12)C(=O)OC)=O.C(C)(=O)O.O.NN.O,C[C@]12N(CC=3C=4C=5C(=CC=CC5NC14)C(NN3)=O)CCC2
NC=1C(=C(C(=O)OC)C=C(C1)F)Br.C(=O)([O-])[O-].[K+].[K+].FC(C(=O)OC(C(F)(F)F)=O)(F)F,BrC1=C(C(=O)OC)C=C(C=C1NC(C(F)(F)F)=O)F
BrC1=C(C(=O)OC)C=C(C=C1NC(C(F)(F)F)=O)F.C(#C)[C@@]1(N(CCC1)C(=O)OCC1=CC=CC=C1)C.CN(C(N(C)C)=N)C,FC1=CC(=C(C(=C1)NC(C(F)(F)F)=O)C#C[C@@]1(N(CCC1)C(=O)OCC1=CC=CC=C1)C)C(=O)OC
FC=1C=C(C=2C=C(NC2C1)[C@@]1(NCCC1)C)C(=O)OC.CC#N.COC(CBr)=O.CCN(C(C)C)C(C)C,FC=1C=C(C=2C=C(NC2C1)[C@@]1(N(CCC1)CC(=O)OC)C)C(=O)OC
FC=1C=C(C=2C=C(NC2C1)[C@@]1(N(CCC1)CC(=O)OC)C)C(=O)OC.CS(=O)(=O)O.C(=O)(O)[O-].[Na+],FC=1C=C(C=2C3=C(NC2C1)[C@]1(CCCN1CC3=O)C)C(=O)OC
FC=1C=C(C=2C3=C(NC2C1)[C@]1(CCCN1CC3=O)C)C(=O)OC.C(C)(=O)O.O.NN.O,FC=1C=C2C=3C=4C(CN5[C@@](C4NC3C1)(CCC5)C)=NNC2=O
CN1CC[C@]23[C@@H]4C(=O)C=C[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O.C([O-])(O)=O.[Na+].[I-].[Na+].[Br-].Cl.C(C)O,C=CCN1CC[C@]23C4=C5C=CC(=C4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O
CN1CC[C@]23[C@@H]4C(=O)C=C[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O.C([O-])(O)=O.[Na+].[I-].[Na+].C1(CC1)CBr.Cl,C1=CC(=C2C3=C1C[C@@H]4[C@]5([C@]3(CCN4CC6CC6)[C@@H](O2)C(=O)CC5)O)O
BrC1=C2C(C(NC2=CC=C1)=O)(F)F.C(CCC)[Li].FC(C(=O)OCC)(F)F.[Cl-].[NH4+],FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC(C(=O)C1=C2C(C(NC2=CC=C1)=O)(F)F)F,FC(C(O)C1=C2C(C(NC2=CC=C1)=O)(F)F)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC1(C(NC2=CC=CC(=C12)C(CF)=O)=O)F,FC1(C(NC2=CC=CC(=C12)C(CF)O)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC1(C(NC=2C=CC=C(C12)C=O)=O)F,FC1(C(NC2=CC=CC(=C12)CO)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC1(C(NC2=CC=C(C(=C12)C(C(F)(F)F)=O)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C(F)(F)F)O)F)=O)F
BrC1=C2C(C(NC2=CC=C1)=O)(F)F.C(CCC)[Li].C(C)=O.[Cl-].[NH4+],FC1(C(NC2=CC=CC(=C12)C(C)O)=O)F
FC1(C(NC2=CC=CC(=C12)[C@H](C(F)(F)F)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F.FC1(C(NC2=CC=CC(=C12)[C@@H](C(F)(F)F)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F,FC1(C(NC2=CC=CC(=C12)[C@@H](C(F)(F)F)O)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)O)=O)F.FC1(C(NC2=CC=CC(=C12)C(CF)O)=O)F,FC(C(O[C@@]12OCC[C@@]1(CCC2)CC=C)C2=C1C(C(NC1=CC=C2)=O)(F)F)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)O)=O)F.FC1(C(NC2=CC=CC(=C12)C(C)O)=O)F,FC1(C(NC2=CC=CC(=C12)[C@H](C)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F.FC1(C(NC2=CC=CC(=C12)[C@@H](C)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)O)=O)F.FC1(C(NC2=CC=C(C(=C12)C(C(F)(F)F)O)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C(F)(F)F)O[C@@]12OCC[C@@]1(CCC2)CC=C)F)=O)F
C(C)(=O)C1=C2C(C(NC2=CC=C1)=O)(F)F.FC1(C(NC=2C=CC=C(C12)C=O)=O)F.C[Mg]Br.C(C)[Mg]Br,FC1(C(NC2=CC=CC(=C12)C(CC)O)=O)F
C(C1=CC=CC=C1)(=O)O[C@@H](C)C1=C2C(C(N(C2=CC=C1)C(=O)OC(C)(C)C)=O)(F)F.FC(C(=O)O)(F)F,C(C1=CC=CC=C1)(=O)O[C@@H](C)C1=C2C(C(NC2=CC=C1)=O)(F)F
C(C1=CC=CC=C1)(=O)O[C@@H](C)C1=C2C(C(NC2=CC=C1)=O)(F)F.[OH-].[Na+].Cl,FC1(C(NC2=CC=CC(=C12)[C@H](C)O)=O)F
BrC1=NC(=CC=C1)CO.N=1NN=CC1.CN[C@H]1[C@@H](CCCC1)NC.C([O-])([O-])=O.[Cs+].[Cs+],N=1N(N=CC1)C1=CC=CC(=N1)CO
BrC1=NC(=CC=C1)CO.BrC1=NC=CC(=C1)CO.N=1NN=CC1.N=1N=CNC1,N1(N=CN=C1)C1=NC=CC(=C1)CO
ClC1=CC=CC(=N1)C(C)O.S(=O)(Cl)Cl.S(=O)(Cl)Cl.C(O)([O-])=O.[Na+],ClC1=NC(=CC=C1)C(C)Cl
BrC1=NC(=CC=C1)CO.BrC=1C=C(C=NC1)CO.N=1NN=CC1.N=1N=CNC1,N1(N=CN=C1)C=1C=C(C=NC1)CO
BrC1=C2C(C(NC2=CC=C1)=O)(F)F.FC1(C(NC2=CC=C(C=C12)F)=O)F.FC(C(=O)OCC)(F)F.FC(C(=O)OCC)F,FC(C(=O)C1=C2C(C(NC2=CC=C1F)=O)(F)F)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC(C(=O)C1=C2C(C(NC2=CC=C1F)=O)(F)F)F,FC(C(O)C1=C2C(C(NC2=CC=C1F)=O)(F)F)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=NC=C1)F)=O)F.ClC1=CC(=CC=C1)C(=O)OO.S(=S)(=O)([O-])[O-].[Na+].[Na+],FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=[N+](C=C1)[O-])F)=O)F
BrC1=C2C(C(NC2=CC=C1)=O)(F)F.FC1(C(NC2=CC=C(C=C12)F)=O)F.FC(C(=O)OCC)(F)F,FC1(C(NC=2C=CC(=C(C12)C=O)F)=O)F
C(C)(=O)C1=C2C(C(NC2=CC=C1)=O)(F)F.FC1(C(NC=2C=CC(=C(C12)C=O)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C)O)F)=O)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)O)=O)F.FC1(C(NC2=CC=C(C(=C12)C(C)O)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C)O[C@@]12OCC[C@@]1(CCC2)CC=C)F)=O)F
FC1(C(NC2=CC=CC(=C12)[C@H](C(F)(F)F)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F.FC1(C(NC2=CC=C(C(=C12)C(C)O[C@@]12OCC[C@@]1(CCC2)CC=C)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C)O)F)=O)F
FC1(C(NC2=CC=CC(=C12)[C@H](C(F)(F)F)O[C@@]12OCC[C@@]1(CCC2)CC=C)=O)F.FC1(C(NC2=CC=C(C(=C12)C(C)O[C@@]12OCC[C@@]1(CCC2)CC=C)F)=O)F,FC1(C(NC2=CC=C(C(=C12)C(C)O)F)=O)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=NC=C1)F)=O)F.ClC1=NC=CC(=C1)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O,ClC1=[N+](C=CC(=C1)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O)[O-]
BrC1=NC=C(C(=C1)CO)F.CN(C=O)C,FC=1C(=CC(=NC1)C#N)CO
OC=1C=C(C=NC1)C(=O)OC.ClC(C(=O)[O-])(F)F.[Na+].C([O-])([O-])=O.[K+].[K+].[Cl-].[NH4+],FC(OC=1C=C(C=NC1)C(=O)OC)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC(OC=1C=C(C=NC1)C(=O)OC)F,FC(OC=1C=C(C=NC1)CO)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=NC=C1)F)=O)F.ClC=1C=NC=CC1CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O,ClC=1C=[N+](C=CC1CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O)[O-]
BrC1=NC=C(C(=C1)CO)F.BrC1=NC=C(C(=C1)CO)Cl,ClC=1C(=CC(=NC1)C#N)CO
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=NC=C1)F)=O)F.ClC=1C=CC(=NC1)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O,ClC=1C=CC(=[N+](C1)[O-])CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O
FC(C=1C=CC(=NC1)CO)(F)F.N1C=NC=C1.C(C)(C)(C)[Si](Cl)(C)C,[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)C(F)(F)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=C(C=NC=C1)F)=O)F.[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)C(F)(F)F,[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)C(F)(F)F)[O-]
[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)C(F)(F)F.Cl,OCC1=CC=C(C(=N1)C#N)C(F)(F)F
[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)C(F)(F)F.[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)OC,[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)OC)[O-]
[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)C(F)(F)F)[O-].[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)OC)[O-],[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)OC
[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)C(F)(F)F.[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)OC,OCC1=CC=C(C(=N1)C#N)OC
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC(C(=O)C1=C2C(C(NC2=CC(=C1)F)=O)(F)F)F,FC(C(O)C1=C2C(C(NC2=CC(=C1)F)=O)(F)F)F
FC1=NC=C(C=C1OC)C.BrN1C(CCC1=O)=O.N(=NC(C#N)(C)C)C(C#N)(C)C,BrCC=1C=C(C(=NC1)F)OC
BrC1=C2C(C(NC2=CC=C1)=O)(F)F.BrC1=C2C(C(NC2=C(C=C1)F)=O)(F)F.FC(C(=O)OCC)(F)F.FC(C(=O)OCC)F,FC(C(=O)C1=C2C(C(NC2=C(C=C1)F)=O)(F)F)F
FC1(C(NC2=CC=CC(=C12)C(C(F)(F)F)=O)=O)F.FC(C(=O)C1=C2C(C(NC2=C(C=C1)F)=O)(F)F)F,FC(C(O)C1=C2C(C(NC2=C(C=C1)F)=O)(F)F)F
BrC1=NC=C(C(=C1)CO)F.ClC1=NC=CC(=C1Cl)CO,ClC=1C(=NC=CC1CO)C#N
[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)C(F)(F)F.[Si](C)(C)(C(C)(C)C)OCC1=NC=C(C=C1)Cl,[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)Cl)[O-]
[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)C(F)(F)F)[O-].[Si](C)(C)(C(C)(C)C)OCC1=[N+](C=C(C=C1)Cl)[O-],[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)Cl
[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)C(F)(F)F.[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C(=N1)C#N)Cl,ClC=1C(=NC(=CC1)CO)C#N
BrC1=C2C(C(NC2=C(C=C1)F)=O)(F)F.BrCC1=CC(=NC=C1)C#N.C([O-])([O-])=O.[K+].[K+],BrC1=C2C(C(N(C2=C(C=C1)F)CC1=CC(=NC=C1)C#N)=O)(F)F
C(C1=CC=CC=C1)(=O)O[C@@H](C)C1=C2C(C(N(C2=CC=C1)CC=1C=NC=C(C1)N1N=NC=C1)=O)(F)F.[OH-].[Na+].[OH-].[Na+].Cl,FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC=1C=NC=C(C1)N1N=NC=C1)=O)F
BrC1=CC(=NC=C1)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O.CN(C=O)C,FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=NC=CC(=C1)C#N)=O)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=NN(C2=CC=CC=C12)C(=O)OC(C)(C)C)=O)F.FC(C(=O)O)(F)F,FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC1=NNC2=CC=CC=C12)=O)F
FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC=1NC(C2=CC=CC=C2C1)=O)=O)F.IC.C([O-])([O-])=O.[K+].[K+],FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC=1N(C(C2=CC=CC=C2C1)=O)C)=O)F
BrC1=CC=C(C=N1)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O.N=1N=CNC1.CN[C@H]1[C@@H](CCCC1)NC.C([O-])([O-])=O.[Cs+].[Cs+],FC1(C(N(C2=CC=CC(=C12)[C@H](C)O)CC=1C=NC(=CC1)N1N=CN=C1)=O)F
[H-].[Na+].ClC=1C=CC(=NC1Cl)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O.[Cl-].[NH4+].CO,ClC=1C=CC(=NC1OC)CN1C(C(C2=C(C=CC=C12)[C@H](C)O)(F)F)=O
CN(C=O)C.C(C)(=O)C1=C2C(C(N(C2=C(C=C1)F)CC1=CC(=NC=C1)C#N)=O)(F)F.C(C)N(CC)CC.C(=O)O,FC1(C(N(C2=C(C=CC(=C12)[C@H](C)O)F)CC1=CC(=NC=C1)C#N)=O)F
FC1=CC=C(C=C1)[Mg]Br.FC=1C=C(C=C(C1)F)/C=C/C(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O,FC=1C=C(C=C(C1)F)[C@@H](CC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O)C1=CC=C(C=C1)F
FC=1C=C(C=C(C1)F)[C@@H](CC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O)C1=CC=C(C=C1)F.OO.[Li+].[OH-].S(=O)([O-])[O-].[Na+].[Na+].C(=O)(O)[O-].[Na+],FC=1C=C(C=C(C1)F)[C@@H](CC(=O)O)C1=CC=C(C=C1)F
C[Si]([N-][Si](C)(C)C)(C)C.[Na+].FC=1C=C(C=C(C1)F)[C@@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1=CC=C(C=C1)F.C[Si]([N-][Si](C)(C)C)(C)C.[Na+].CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N=[N+]=[N-])C(C)C.CC(=O)O,N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@@H](C1=CC=C(C=C1)F)C1=CC(=CC(=C1)F)F
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@@H](C1=CC=C(C=C1)F)C1=CC(=CC(=C1)F)F.OO.[Li+].[OH-].S(=O)([O-])[O-].[Na+].[Na+].C(=O)(O)[O-].[Na+],N(=[N+]=[N-])[C@H](C(=O)O)[C@@H](C1=CC=C(C=C1)F)C1=CC(=CC(=C1)F)F
FC1=CC=C(C=C1)[Mg]Br.FC=1C=C(C=CC1)/C=C/C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O,FC=1C=C(C=CC1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1=CC=C(C=C1)F
C[Si]([N-][Si](C)(C)C)(C)C.[Na+].FC=1C=C(C=CC1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1=CC=C(C=C1)F.C[Si]([N-][Si](C)(C)C)(C)C.[Na+].CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N=[N+]=[N-])C(C)C.CC(=O)O,N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1=CC=C(C=C1)F)C1=CC(=CC=C1)F
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1=CC=C(C=C1)F)C1=CC(=CC=C1)F.OO.[Li+].[OH-].S(=O)([O-])[O-].[Na+].[Na+].C(=O)(O)[O-].[Na+],N(=[N+]=[N-])[C@H](C(=O)O)[C@H](C1=CC=C(C=C1)F)C1=CC(=CC=C1)F
C1(=CC=CC=C1)[C@H]1NC(OC1)=O.[Li]CCCC.BrCC(=O)Br,BrCC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O
BrCC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O.P(OC)(OC)OC,O=C(CP(OC)(OC)=O)N1C(OC[C@H]1C1=CC=CC=C1)=O
O=C(CP(OC)(OC)=O)N1C(OC[C@H]1C1=CC=CC=C1)=O.CC(C)([O-])C.[K+].ClC1=CC=C(C=O)C=C1,ClC1=CC=C(C=C1)/C=C/C(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O
ClC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C=1C=NC(=CC1)OC.C[Si](C)(C)[N-][Si](C)(C)C.[Na+].CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N=[N+]=[N-])C(C)C.C(C)(=O)O,N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C=1C=NC(=CC1)OC)C1=CC=C(C=C1)Cl
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C=1C=NC(=CC1)OC)C1=CC=C(C=C1)Cl.OO.[Li+].[OH-],N(=[N+]=[N-])[C@H](C(=O)O)[C@@H](C=1C=NC(=CC1)OC)C1=CC=C(C=C1)Cl
CSC.FC1=CC=C(C=C1)[Mg]Br.C1(=CC=CC=C1)[C@H]1N(C(OC1)=O)C(\C=C\C1CCOCC1)=O,FC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O)C1CCOCC1
FC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O)C1CCOCC1.OO.[Li+].[OH-],FC1=CC=C(C=C1)[C@H](CC(=O)O)C1CCOCC1
FC1=CC=C(C=C1)[C@H](CC(=O)O)C1CCOCC1.S(=O)(Cl)Cl.[H-].[Na+].C1(=CC=CC=C1)[C@@H]1NC(OC1)=O,FC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1CCOCC1
FC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1CCOCC1.C[Si](C)(C)[N-][Si](C)(C)C.[Na+].CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N=[N+]=[N-])C(C)C.C(C)(=O)O,N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1CCOCC1)C1=CC=C(C=C1)F
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1CCOCC1)C1=CC=C(C=C1)F.OO.[Li+].[OH-],N(=[N+]=[N-])[C@H](C(=O)O)[C@@H](C1CCOCC1)C1=CC=C(C=C1)F
O=C(CP(OC)(OC)=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O.CC(C)([O-])C.[K+].ClC1=CC=C(C=O)C=C1,ClC1=CC=C(C=C1)/C=C/C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O
CSC.C(C)(C)[Mg]Br.ClC1=CC=C(C=C1)/C=C/C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O,ClC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C(C)C
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C(C)C)C1=CC=C(C=C1)Cl.OO.[Li+].[OH-],N(=[N+]=[N-])[C@H](C(=O)O)[C@H](C(C)C)C1=CC=C(C=C1)Cl
CSC.FC=1C=C(C=CC1)[Mg]Br.ClC1=CC=C(C=C1)/C=C/C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O.ClC1=CC=C(C=C1)/C=C/C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O,ClC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1=CC(=CC=C1)F
ClC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)C1=CC(=CC=C1)F.C[Si](C)(C)[N-][Si](C)(C)C.[Na+].CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)N=[N+]=[N-])C(C)C.C(C)(=O)O,N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1=CC(=CC=C1)F)C1=CC=C(C=C1)Cl
N(=[N+]=[N-])[C@H](C(=O)N1C(OC[C@@H]1C1=CC=CC=C1)=O)[C@H](C1=CC(=CC=C1)F)C1=CC=C(C=C1)Cl.OO.[OH-].[Li+],N(=[N+]=[N-])[C@H](C(=O)O)[C@H](C1=CC(=CC=C1)F)C1=CC=C(C=C1)Cl
BrC=1C=NC=C(C1)C(F)(F)F.C(C=C)(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O.CN(C)C=O,C1(=CC=CC=C1)[C@H]1N(C(OC1)=O)C(\C=C\C=1C=NC=C(C1)C(F)(F)F)=O
CSC.ClC1=CC=C(C=C1)[Mg]Br.C1(=CC=CC=C1)[C@H]1N(C(OC1)=O)C(\C=C\C=1C=NC=C(C1)C(F)(F)F)=O,ClC1=CC=C(C=C1)[C@H](CC(=O)N1C(OC[C@H]1C1=CC=CC=C1)=O)C=1C=NC=C(C1)C(F)(F)F
O1CCC(CC1)=O.C(#N)CC(=O)OCC.C(C)(=O)[O-].[NH4+].C(C)(=O)O,C(#N)C(C(=O)OCC)=C1CCOCC1
C(#N)C(C(=O)OCC)=C1CCOCC1.ClC1=CC=C(C=C1)[Mg]Br,ClC1=CC=C(C=C1)C1(CCOCC1)C(C(=O)OCC)C#N
ClC1=CC=C(C=C1)C1(CCOCC1)C(C(=O)OCC)C#N.[OH-].[K+],ClC1=CC=C(C=C1)C1(CCOCC1)CC(=O)O
ClC1=CC=C(C=C1)C1(CCOCC1)CC(=O)O.S(=O)(Cl)Cl,ClC1=CC=C(C=C1)C1(CCOCC1)CC(=O)Cl
